year,month,day,date,aam,dt,phase,amp
1963,1,12,1963-1-12,-1.4,0.29,2.5,1.4
1963,1,13,1963-1-13,-1.36,0.17,2.5,1.4
1963,1,14,1963-1-14,-1.38,-0.88,1.5,1.6
1963,1,15,1963-1-15,-1.56,-1.13,1.5,1.9
1963,1,16,1963-1-16,-1.64,-0.4,2.5,1.7
1963,1,17,1963-1-17,-1.68,-0.23,2.5,1.7
1963,1,18,1963-1-18,-1.72,-0.54,2.5,1.8
1963,1,19,1963-1-19,-1.84,-1.37,1.5,2.3
1963,1,20,1963-1-20,-2.07,-2.28,1.5,3.1
1963,1,21,1963-1-21,-2.39,-2.44,1.5,3.4
1963,1,22,1963-1-22,-2.66,-1.36,1.5,3
1963,1,23,1963-1-23,-2.74,-0.03,2.5,2.7
1963,1,24,1963-1-24,-2.71,0.07,2.5,2.7
1963,1,25,1963-1-25,-2.75,-0.71,2.5,2.8
1963,1,26,1963-1-26,-2.88,-0.93,2.5,3
1963,1,27,1963-1-27,-2.97,-0.74,2.5,3.1
1963,1,28,1963-1-28,-3.04,-0.03,2.5,3
1963,1,29,1963-1-29,-2.96,1.36,3.5,3.3
1963,1,30,1963-1-30,-2.72,1.97,3.5,3.4
1963,1,31,1963-1-31,-2.49,1.51,3.5,2.9
1963,2,1,1963-2-1,-2.36,0.29,2.5,2.4
1963,2,2,1963-2-2,-2.39,0.08,2.5,2.4
1963,2,3,1963-2-3,-2.3,0.95,2.5,2.5
1963,2,4,1963-2-4,-2.17,0.69,2.5,2.3
1963,2,5,1963-2-5,-2.13,0.42,2.5,2.2
1963,2,6,1963-2-6,-2.03,1.18,3.5,2.4
1963,2,7,1963-2-7,-1.84,1.44,3.5,2.3
1963,2,8,1963-2-8,-1.72,0.02,2.5,1.7
1963,2,9,1963-2-9,-1.82,-1.09,1.5,2.1
1963,2,10,1963-2-10,-1.94,-0.35,2.5,2
1963,2,11,1963-2-11,-1.91,0.53,2.5,2
1963,2,12,1963-2-12,-1.83,0.67,2.5,1.9
1963,2,13,1963-2-13,-1.77,-0.42,2.5,1.8
1963,2,14,1963-2-14,-1.91,-0.84,1.5,2.1
1963,2,15,1963-2-15,-1.96,-0.28,2.5,2
1963,2,16,1963-2-16,-2.01,-0.46,2.5,2.1
1963,2,17,1963-2-17,-2.07,-0.37,2.5,2.1
1963,2,18,1963-2-18,-2.1,-0.22,2.5,2.1
1963,2,19,1963-2-19,-2.14,-0.66,2.5,2.2
1963,2,20,1963-2-20,-2.25,-0.51,2.5,2.3
1963,2,21,1963-2-21,-2.27,-0.15,2.5,2.3
1963,2,22,1963-2-22,-2.33,-1,1.5,2.5
1963,2,23,1963-2-23,-2.52,-1.6,1.5,3
1963,2,24,1963-2-24,-2.68,-0.42,2.5,2.7
1963,2,25,1963-2-25,-2.64,0.24,2.5,2.6
1963,2,26,1963-2-26,-2.65,0.1,2.5,2.7
1963,2,27,1963-2-27,-2.62,-0.12,2.5,2.6
1963,2,28,1963-2-28,-2.7,-0.96,2.5,2.9
1963,3,1,1963-3-1,-2.83,-0.63,2.5,2.9
1963,3,2,1963-3-2,-2.83,0.36,2.5,2.9
1963,3,3,1963-3-3,-2.75,0.97,2.5,2.9
1963,3,4,1963-3-4,-2.61,0.84,2.5,2.7
1963,3,5,1963-3-5,-2.55,0.29,2.5,2.6
1963,3,6,1963-3-6,-2.53,0.01,2.5,2.5
1963,3,7,1963-3-7,-2.53,0.19,2.5,2.5
1963,3,8,1963-3-8,-2.47,0.51,2.5,2.5
1963,3,9,1963-3-9,-2.38,1.57,3.5,2.8
1963,3,10,1963-3-10,-2.1,1.7,3.5,2.7
1963,3,11,1963-3-11,-1.97,0.88,3.5,2.2
1963,3,12,1963-3-12,-1.83,1.36,3.5,2.3
1963,3,13,1963-3-13,-1.62,1.71,3.5,2.4
1963,3,14,1963-3-14,-1.41,1.55,3.5,2.1
1963,3,15,1963-3-15,-1.23,1.06,3.5,1.6
1963,3,16,1963-3-16,-1.13,0.96,3.5,1.5
1963,3,17,1963-3-17,-1,0.43,3.5,1.1
1963,3,18,1963-3-18,-1.03,-0.57,1.5,1.2
1963,3,19,1963-3-19,-1.1,-0.25,2.5,1.1
1963,3,20,1963-3-20,-1.07,0.66,3.5,1.3
1963,3,21,1963-3-21,-0.94,1.32,3.5,1.6
1963,3,22,1963-3-22,-0.74,1.89,4.5,2
1963,3,23,1963-3-23,-0.49,1.39,4.5,1.5
1963,3,24,1963-3-24,-0.43,-0.41,1.5,0.6
1963,3,25,1963-3-25,-0.59,-1.93,0.5,2
1963,3,26,1963-3-26,-0.86,-1.81,1.5,2
1963,3,27,1963-3-27,-0.98,0.49,3.5,1.1
1963,3,28,1963-3-28,-0.76,2,4.5,2.1
1963,3,29,1963-3-29,-0.56,0.59,3.5,0.8
1963,3,30,1963-3-30,-0.61,-0.82,1.5,1
1963,3,31,1963-3-31,-0.72,-0.52,1.5,0.9
1963,4,1,1963-4-1,-0.75,-0.48,1.5,0.9
1963,4,2,1963-4-2,-0.87,-1.48,1.5,1.7
1963,4,3,1963-4-3,-1.11,-1.63,1.5,2
1963,4,4,1963-4-4,-1.25,-0.55,1.5,1.4
1963,4,5,1963-4-5,-1.25,0.44,2.5,1.3
1963,4,6,1963-4-6,-1.17,0.52,3.5,1.3
1963,4,7,1963-4-7,-1.12,0.39,2.5,1.2
1963,4,8,1963-4-8,-1.06,0.61,3.5,1.2
1963,4,9,1963-4-9,-0.97,0.69,3.5,1.2
1963,4,10,1963-4-10,-0.89,0.29,2.5,0.9
1963,4,11,1963-4-11,-0.88,0.49,3.5,1
1963,4,12,1963-4-12,-0.76,1.06,3.5,1.3
1963,4,13,1963-4-13,-0.63,0.91,3.5,1.1
1963,4,14,1963-4-14,-0.54,0.21,2.5,0.6
1963,4,15,1963-4-15,-0.59,-0.88,1.5,1.1
1963,4,16,1963-4-16,-0.73,-0.84,1.5,1.1
1963,4,17,1963-4-17,-0.79,-0.29,2.5,0.8
1963,4,18,1963-4-18,-0.83,-0.44,1.5,0.9
1963,4,19,1963-4-19,-0.92,-1.27,1.5,1.6
1963,4,20,1963-4-20,-1.12,-1.09,1.5,1.6
1963,4,21,1963-4-21,-1.16,0.31,2.5,1.2
1963,4,22,1963-4-22,-1.08,0.46,3.5,1.2
1963,4,23,1963-4-23,-1.06,0.12,2.5,1.1
1963,4,24,1963-4-24,-1.05,-0.19,2.5,1.1
1963,4,25,1963-4-25,-1.11,-0.47,1.5,1.2
1963,4,26,1963-4-26,-1.18,-0.82,1.5,1.4
1963,4,27,1963-4-27,-1.31,-0.65,1.5,1.5
1963,4,28,1963-4-28,-1.32,0.11,2.5,1.3
1963,4,29,1963-4-29,-1.3,0.15,2.5,1.3
1963,4,30,1963-4-30,-1.27,0.58,3.5,1.4
1963,5,1,1963-5-1,-1.14,1.22,3.5,1.7
1963,5,2,1963-5-2,-0.99,0.87,3.5,1.3
1963,5,3,1963-5-3,-0.9,1.41,3.5,1.7
1963,5,4,1963-5-4,-0.65,1.41,3.5,1.5
1963,5,5,1963-5-5,-0.59,-0.26,1.5,0.6
1963,5,6,1963-5-6,-0.68,-0.63,1.5,0.9
1963,5,7,1963-5-7,-0.73,-0.5,1.5,0.9
1963,5,8,1963-5-8,-0.8,-0.37,1.5,0.9
1963,5,9,1963-5-9,-0.83,-0.3,2.5,0.9
1963,5,10,1963-5-10,-0.9,-0.84,1.5,1.2
1963,5,11,1963-5-11,-1.02,-0.75,1.5,1.3
1963,5,12,1963-5-12,-1.08,-0.39,2.5,1.1
1963,5,13,1963-5-13,-1.12,-0.21,2.5,1.1
1963,5,14,1963-5-14,-1.12,0.42,2.5,1.2
1963,5,15,1963-5-15,-1.01,1.33,3.5,1.7
1963,5,16,1963-5-16,-0.82,1.09,3.5,1.4
1963,5,17,1963-5-17,-0.74,0.6,3.5,1
1963,5,18,1963-5-18,-0.64,0.82,3.5,1
1963,5,19,1963-5-19,-0.52,1.23,3.5,1.3
1963,5,20,1963-5-20,-0.32,1.6,4.5,1.6
1963,5,21,1963-5-21,-0.14,1.17,4.5,1.2
1963,5,22,1963-5-22,-0.04,0.07,3.5,0.1
1963,5,23,1963-5-23,-0.07,0.31,4.5,0.3
1963,5,24,1963-5-24,0.07,1.64,4.5,1.6
1963,5,25,1963-5-25,0.31,1.62,4.5,1.6
1963,5,26,1963-5-26,0.46,0.71,5.5,0.8
1963,5,27,1963-5-27,0.5,0.25,5.5,0.6
1963,5,28,1963-5-28,0.55,0.71,5.5,0.9
1963,5,29,1963-5-29,0.67,0.76,5.5,1
1963,5,30,1963-5-30,0.73,0.37,5.5,0.8
1963,5,31,1963-5-31,0.77,0.06,6.5,0.8
1963,6,1,1963-6-1,0.75,-0.13,6.5,0.8
1963,6,2,1963-6-2,0.74,-0.4,7.5,0.8
1963,6,3,1963-6-3,0.65,-0.59,7.5,0.9
1963,6,4,1963-6-4,0.59,-0.56,7.5,0.8
1963,6,5,1963-6-5,0.49,-0.99,7.5,1.1
1963,6,6,1963-6-6,0.33,-1.49,0.5,1.5
1963,6,7,1963-6-7,0.12,-1.61,0.5,1.6
1963,6,8,1963-6-8,-0.06,-1.16,0.5,1.2
1963,6,9,1963-6-9,-0.19,-1.25,0.5,1.3
1963,6,10,1963-6-10,-0.4,-1.94,0.5,2
1963,6,11,1963-6-11,-0.66,-1.52,1.5,1.7
1963,6,12,1963-6-12,-0.78,-0.64,1.5,1
1963,6,13,1963-6-13,-0.83,-0.16,2.5,0.8
1963,6,14,1963-6-14,-0.84,-0.26,2.5,0.9
1963,6,15,1963-6-15,-0.9,-0.27,2.5,0.9
1963,6,16,1963-6-16,-0.88,0.59,3.5,1.1
1963,6,17,1963-6-17,-0.76,0.9,3.5,1.2
1963,6,18,1963-6-18,-0.67,0.6,3.5,0.9
1963,6,19,1963-6-19,-0.61,0.44,3.5,0.7
1963,6,20,1963-6-20,-0.56,0.21,2.5,0.6
1963,6,21,1963-6-21,-0.55,0.14,2.5,0.6
1963,6,22,1963-6-22,-0.51,0.31,3.5,0.6
1963,6,23,1963-6-23,-0.47,0.48,3.5,0.7
1963,6,24,1963-6-24,-0.4,0.38,3.5,0.6
1963,6,25,1963-6-25,-0.38,-0.17,1.5,0.4
1963,6,26,1963-6-26,-0.43,-0.28,1.5,0.5
1963,6,27,1963-6-27,-0.45,-0.46,1.5,0.6
1963,6,28,1963-6-28,-0.54,-0.42,1.5,0.7
1963,6,29,1963-6-29,-0.54,0.44,3.5,0.7
1963,6,30,1963-6-30,-0.43,0.95,3.5,1
1963,7,1,1963-7-1,-0.3,1.19,4.5,1.2
1963,7,2,1963-7-2,-0.12,1.68,4.5,1.7
1963,7,3,1963-7-3,0.12,1.93,4.5,1.9
1963,7,4,1963-7-4,0.34,1.34,4.5,1.4
1963,7,5,1963-7-5,0.45,0.38,5.5,0.6
1963,7,6,1963-7-6,0.44,-0.71,7.5,0.8
1963,7,7,1963-7-7,0.29,-1.01,0.5,1.1
1963,7,8,1963-7-8,0.19,-0.82,0.5,0.8
1963,7,9,1963-7-9,0.06,-1.23,0.5,1.2
1963,7,10,1963-7-10,-0.13,-1.96,0.5,2
1963,7,11,1963-7-11,-0.42,-2.13,0.5,2.2
1963,7,12,1963-7-12,-0.66,-1.48,1.5,1.6
1963,7,13,1963-7-13,-0.82,-1.27,1.5,1.5
1963,7,14,1963-7-14,-1.01,-1.98,1.5,2.2
1963,7,15,1963-7-15,-1.3,-1.93,1.5,2.3
1963,7,16,1963-7-16,-1.48,-1,1.5,1.8
1963,7,17,1963-7-17,-1.56,-0.36,2.5,1.6
1963,7,18,1963-7-18,-1.57,0.51,2.5,1.6
1963,7,19,1963-7-19,-1.46,0.7,3.5,1.6
1963,7,20,1963-7-20,-1.4,0.53,2.5,1.5
1963,7,21,1963-7-21,-1.31,0.85,3.5,1.6
1963,7,22,1963-7-22,-1.18,1.02,3.5,1.6
1963,7,23,1963-7-23,-1.04,1.23,3.5,1.6
1963,7,24,1963-7-24,-0.86,1.64,3.5,1.9
1963,7,25,1963-7-25,-0.62,2.12,4.5,2.2
1963,7,26,1963-7-26,-0.33,2.15,4.5,2.2
1963,7,27,1963-7-27,-0.08,1.78,4.5,1.8
1963,7,28,1963-7-28,0.1,0.81,4.5,0.8
1963,7,29,1963-7-29,0.12,-0.47,0.5,0.5
1963,7,30,1963-7-30,0.02,-0.65,0.5,0.7
1963,7,31,1963-7-31,-0.02,0.08,4.5,0.1
1963,8,1,1963-8-1,0.05,0.89,4.5,0.9
1963,8,2,1963-8-2,0.19,0.99,4.5,1
1963,8,3,1963-8-3,0.28,0.48,5.5,0.6
1963,8,4,1963-8-4,0.33,0.48,5.5,0.6
1963,8,5,1963-8-5,0.41,0.65,5.5,0.8
1963,8,6,1963-8-6,0.49,0.61,5.5,0.8
1963,8,7,1963-8-7,0.56,0.48,5.5,0.7
1963,8,8,1963-8-8,0.61,0.19,6.5,0.6
1963,8,9,1963-8-9,0.62,0.19,6.5,0.7
1963,8,10,1963-8-10,0.65,0.11,6.5,0.7
1963,8,11,1963-8-11,0.65,0.04,6.5,0.7
1963,8,12,1963-8-12,0.68,0.34,5.5,0.8
1963,8,13,1963-8-13,0.73,0.44,5.5,0.9
1963,8,14,1963-8-14,0.77,-0.12,6.5,0.8
1963,8,15,1963-8-15,0.71,-0.5,7.5,0.9
1963,8,16,1963-8-16,0.67,0.16,6.5,0.7
1963,8,17,1963-8-17,0.73,0.34,5.5,0.8
1963,8,18,1963-8-18,0.73,-0.15,6.5,0.8
1963,8,19,1963-8-19,0.71,-0.19,6.5,0.7
1963,8,20,1963-8-20,0.69,-0.2,6.5,0.7
1963,8,21,1963-8-21,0.65,-0.51,7.5,0.8
1963,8,22,1963-8-22,0.56,-0.71,7.5,0.9
1963,8,23,1963-8-23,0.48,-0.56,7.5,0.7
1963,8,24,1963-8-24,0.41,-0.56,7.5,0.7
1963,8,25,1963-8-25,0.33,-0.67,7.5,0.7
1963,8,26,1963-8-26,0.25,-0.3,7.5,0.4
1963,8,27,1963-8-27,0.24,-0.32,7.5,0.4
1963,8,28,1963-8-28,0.16,-0.53,0.5,0.6
1963,8,29,1963-8-29,0.12,-0.2,7.5,0.2
1963,8,30,1963-8-30,0.12,0.33,4.5,0.4
1963,8,31,1963-8-31,0.2,0.83,4.5,0.9
1963,9,1,1963-9-1,0.31,0.66,5.5,0.7
1963,9,2,1963-9-2,0.35,-0.16,7.5,0.4
1963,9,3,1963-9-3,0.29,-0.39,7.5,0.5
1963,9,4,1963-9-4,0.28,0.19,5.5,0.3
1963,9,5,1963-9-5,0.32,0.23,5.5,0.4
1963,9,6,1963-9-6,0.34,0.42,5.5,0.5
1963,9,7,1963-9-7,0.43,0.55,5.5,0.7
1963,9,8,1963-9-8,0.48,0.45,5.5,0.7
1963,9,9,1963-9-9,0.56,0.85,5.5,1
1963,9,10,1963-9-10,0.69,0.97,5.5,1.2
1963,9,11,1963-9-11,0.79,0.66,5.5,1
1963,9,12,1963-9-12,0.84,-0.16,6.5,0.9
1963,9,13,1963-9-13,0.74,-1.39,7.5,1.6
1963,9,14,1963-9-14,0.51,-1.63,0.5,1.7
1963,9,15,1963-9-15,0.35,-0.82,7.5,0.9
1963,9,16,1963-9-16,0.29,-0.41,7.5,0.5
1963,9,17,1963-9-17,0.23,-0.63,0.5,0.7
1963,9,18,1963-9-18,0.12,-0.89,0.5,0.9
1963,9,19,1963-9-19,0,-1.09,0.5,1.1
1963,9,20,1963-9-20,-0.14,-0.85,0.5,0.9
1963,9,21,1963-9-21,-0.2,-0.06,2.5,0.2
1963,9,22,1963-9-22,-0.2,-0.5,0.5,0.5
1963,9,23,1963-9-23,-0.36,-1.64,0.5,1.7
1963,9,24,1963-9-24,-0.59,-1.78,0.5,1.9
1963,9,25,1963-9-25,-0.79,-1.35,1.5,1.6
1963,9,26,1963-9-26,-0.92,-0.66,1.5,1.1
1963,9,27,1963-9-27,-0.96,-0.12,2.5,1
1963,9,28,1963-9-28,-0.95,0.68,3.5,1.2
1963,9,29,1963-9-29,-0.81,0.94,3.5,1.2
1963,9,30,1963-9-30,-0.75,-0.14,2.5,0.8
1963,10,1,1963-10-1,-0.83,-0.75,1.5,1.1
1963,10,2,1963-10-2,-0.9,-0.13,2.5,0.9
1963,10,3,1963-10-3,-0.84,1.18,3.5,1.5
1963,10,4,1963-10-4,-0.63,1.62,4.5,1.7
1963,10,5,1963-10-5,-0.46,1.03,3.5,1.1
1963,10,6,1963-10-6,-0.35,0.73,3.5,0.8
1963,10,7,1963-10-7,-0.27,0.53,3.5,0.6
1963,10,8,1963-10-8,-0.22,0.36,3.5,0.4
1963,10,9,1963-10-9,-0.17,0.24,3.5,0.3
1963,10,10,1963-10-10,-0.15,0.28,3.5,0.3
1963,10,11,1963-10-11,-0.11,0.17,3.5,0.2
1963,10,12,1963-10-12,-0.12,-0.22,1.5,0.2
1963,10,13,1963-10-13,-0.17,-0.88,0.5,0.9
1963,10,14,1963-10-14,-0.33,-1.3,0.5,1.3
1963,10,15,1963-10-15,-0.47,-0.62,1.5,0.8
1963,10,16,1963-10-16,-0.49,0.12,2.5,0.5
1963,10,17,1963-10-17,-0.44,0.78,3.5,0.9
1963,10,18,1963-10-18,-0.28,1.6,4.5,1.6
1963,10,19,1963-10-19,-0.05,1.87,4.5,1.9
1963,10,20,1963-10-20,0.16,1.12,4.5,1.1
1963,10,21,1963-10-21,0.23,0.18,5.5,0.3
1963,10,22,1963-10-22,0.23,-0.34,7.5,0.4
1963,10,23,1963-10-23,0.17,-0.18,7.5,0.2
1963,10,24,1963-10-24,0.21,1.05,4.5,1.1
1963,10,25,1963-10-25,0.42,1.67,4.5,1.7
1963,10,26,1963-10-26,0.58,0.31,5.5,0.7
1963,10,27,1963-10-27,0.52,-0.21,6.5,0.6
1963,10,28,1963-10-28,0.59,1.32,5.5,1.4
1963,10,29,1963-10-29,0.82,1.46,5.5,1.7
1963,10,30,1963-10-30,0.91,-0.22,6.5,0.9
1963,10,31,1963-10-31,0.8,-0.84,7.5,1.2
1963,11,1,1963-11-1,0.76,0.53,5.5,0.9
1963,11,2,1963-11-2,0.9,0.79,5.5,1.2
1963,11,3,1963-11-3,0.92,-0.13,6.5,0.9
1963,11,4,1963-11-4,0.88,-0.56,7.5,1
1963,11,5,1963-11-5,0.79,-0.65,7.5,1
1963,11,6,1963-11-6,0.71,-0.87,7.5,1.1
1963,11,7,1963-11-7,0.55,-1.53,0.5,1.6
1963,11,8,1963-11-8,0.35,-1.17,0.5,1.2
1963,11,9,1963-11-9,0.27,-0.2,7.5,0.3
1963,11,10,1963-11-10,0.28,0.21,5.5,0.3
1963,11,11,1963-11-11,0.29,-0.39,7.5,0.5
1963,11,12,1963-11-12,0.19,-0.69,0.5,0.7
1963,11,13,1963-11-13,0.14,-0.1,7.5,0.2
1963,11,14,1963-11-14,0.16,0.47,4.5,0.5
1963,11,15,1963-11-15,0.23,0.04,6.5,0.2
1963,11,16,1963-11-16,0.13,-1.56,0.5,1.6
1963,11,17,1963-11-17,-0.12,-1.58,0.5,1.6
1963,11,18,1963-11-18,-0.23,-0.48,1.5,0.5
1963,11,19,1963-11-19,-0.26,-0.07,2.5,0.3
1963,11,20,1963-11-20,-0.26,0.25,3.5,0.4
1963,11,21,1963-11-21,-0.23,-0.3,1.5,0.4
1963,11,22,1963-11-22,-0.35,-1.49,0.5,1.5
1963,11,23,1963-11-23,-0.56,-0.85,1.5,1
1963,11,24,1963-11-24,-0.58,-0.63,1.5,0.9
1963,11,25,1963-11-25,-0.76,-1.78,1.5,1.9
1963,11,26,1963-11-26,-1.01,-2.04,1.5,2.3
1963,11,27,1963-11-27,-1.26,-1.95,1.5,2.3
1963,11,28,1963-11-28,-1.47,-0.5,2.5,1.5
1963,11,29,1963-11-29,-1.37,1.74,3.5,2.2
1963,11,30,1963-11-30,-1.06,2.58,4.5,2.8
1963,12,1,1963-12-1,-0.73,2.84,4.5,2.9
1963,12,2,1963-12-2,-0.35,2.75,4.5,2.8
1963,12,3,1963-12-3,-0.08,1.09,4.5,1.1
1963,12,4,1963-12-4,-0.07,-0.52,0.5,0.5
1963,12,5,1963-12-5,-0.14,-0.15,1.5,0.2
1963,12,6,1963-12-6,-0.1,0.32,4.5,0.3
1963,12,7,1963-12-7,-0.08,-0.03,2.5,0.1
1963,12,8,1963-12-8,-0.07,1.02,4.5,1
1963,12,9,1963-12-9,0.16,1.37,4.5,1.4
1963,12,10,1963-12-10,0.24,0.44,5.5,0.5
1963,12,11,1963-12-11,0.28,0.02,6.5,0.3
1963,12,12,1963-12-12,0.25,-0.43,7.5,0.5
1963,12,13,1963-12-13,0.2,-0.22,7.5,0.3
1963,12,14,1963-12-14,0.2,0.2,5.5,0.3
1963,12,15,1963-12-15,0.23,-0.01,6.5,0.2
1963,12,16,1963-12-16,0.2,-0.27,7.5,0.3
1963,12,17,1963-12-17,0.19,0.31,5.5,0.4
1963,12,18,1963-12-18,0.3,1.7,4.5,1.7
1963,12,19,1963-12-19,0.57,1.58,4.5,1.7
1963,12,20,1963-12-20,0.65,-0.23,6.5,0.7
1963,12,21,1963-12-21,0.53,-1.58,0.5,1.7
1963,12,22,1963-12-22,0.28,-2.05,0.5,2.1
1963,12,23,1963-12-23,0.05,-1.08,0.5,1.1
1963,12,24,1963-12-24,0.01,0.3,4.5,0.3
1963,12,25,1963-12-25,0.07,-0.11,7.5,0.1
1963,12,26,1963-12-26,-0.03,-1.03,0.5,1
1963,12,27,1963-12-27,-0.15,-0.49,0.5,0.5
1963,12,28,1963-12-28,-0.15,0.35,3.5,0.4
1963,12,29,1963-12-29,-0.11,-0.3,0.5,0.3
1963,12,30,1963-12-30,-0.24,-1.26,0.5,1.3
1963,12,31,1963-12-31,-0.39,-0.96,0.5,1
1964,1,1,1964-1-1,-0.47,-0.28,1.5,0.5
1964,1,2,1964-1-2,-0.46,0.18,2.5,0.5
1964,1,3,1964-1-3,-0.4,1.26,4.5,1.3
1964,1,4,1964-1-4,-0.15,2.19,4.5,2.2
1964,1,5,1964-1-5,0.1,1.44,4.5,1.4
1964,1,6,1964-1-6,0.21,0.39,5.5,0.4
1964,1,7,1964-1-7,0.23,0.2,5.5,0.3
1964,1,8,1964-1-8,0.3,1.15,4.5,1.2
1964,1,9,1964-1-9,0.52,1.9,4.5,2
1964,1,10,1964-1-10,0.73,0.81,5.5,1.1
1964,1,11,1964-1-11,0.73,-0.26,6.5,0.8
1964,1,12,1964-1-12,0.73,0.77,5.5,1.1
1964,1,13,1964-1-13,0.91,1.15,5.5,1.5
1964,1,14,1964-1-14,0.98,0.05,6.5,1
1964,1,15,1964-1-15,0.95,-0.1,6.5,1
1964,1,16,1964-1-16,0.98,0.56,5.5,1.1
1964,1,17,1964-1-17,1.08,0.76,5.5,1.3
1964,1,18,1964-1-18,1.14,0.15,6.5,1.2
1964,1,19,1964-1-19,1.11,-0.87,7.5,1.4
1964,1,20,1964-1-20,0.97,-0.4,6.5,1
1964,1,21,1964-1-21,1.03,0.96,5.5,1.4
1964,1,22,1964-1-22,1.18,1.08,5.5,1.6
1964,1,23,1964-1-23,1.26,-0.27,6.5,1.3
1964,1,24,1964-1-24,1.12,-1.05,7.5,1.5
1964,1,25,1964-1-25,1.03,-0.69,7.5,1.2
1964,1,26,1964-1-26,0.94,-0.59,7.5,1.1
1964,1,27,1964-1-27,0.89,0.05,6.5,0.9
1964,1,28,1964-1-28,0.94,-0.03,6.5,0.9
1964,1,29,1964-1-29,0.88,-0.19,6.5,0.9
1964,1,30,1964-1-30,0.91,0.55,5.5,1.1
1964,1,31,1964-1-31,1,0.66,5.5,1.2
1964,2,1,1964-2-1,1.05,0,6.5,1.1
1964,2,2,1964-2-2,1,-0.73,7.5,1.2
1964,2,3,1964-2-3,0.9,-0.38,7.5,1
1964,2,4,1964-2-4,0.91,-0.01,6.5,0.9
1964,2,5,1964-2-5,0.86,-0.92,7.5,1.3
1964,2,6,1964-2-6,0.66,-2.03,0.5,2.1
1964,2,7,1964-2-7,0.35,-2.58,0.5,2.6
1964,2,8,1964-2-8,0.02,-2.37,0.5,2.4
1964,2,9,1964-2-9,-0.23,-1.51,0.5,1.5
1964,2,10,1964-2-10,-0.34,0.15,3.5,0.4
1964,2,11,1964-2-11,-0.22,1.04,4.5,1.1
1964,2,12,1964-2-12,-0.11,0.77,4.5,0.8
1964,2,13,1964-2-13,-0.03,0.27,4.5,0.3
1964,2,14,1964-2-14,-0.05,-0.53,0.5,0.5
1964,2,15,1964-2-15,-0.14,-0.42,0.5,0.4
1964,2,16,1964-2-16,-0.17,-0.77,0.5,0.8
1964,2,17,1964-2-17,-0.35,-1.55,0.5,1.6
1964,2,18,1964-2-18,-0.53,-0.94,1.5,1.1
1964,2,19,1964-2-19,-0.58,0.01,2.5,0.6
1964,2,20,1964-2-20,-0.55,0.22,2.5,0.6
1964,2,21,1964-2-21,-0.54,-0.04,2.5,0.5
1964,2,22,1964-2-22,-0.54,0.25,3.5,0.6
1964,2,23,1964-2-23,-0.46,0.96,3.5,1.1
1964,2,24,1964-2-24,-0.31,1.29,4.5,1.3
1964,2,25,1964-2-25,-0.15,1,4.5,1
1964,2,26,1964-2-26,-0.06,0.56,4.5,0.6
1964,2,27,1964-2-27,0,0.46,4.5,0.5
1964,2,28,1964-2-28,0.05,0.2,4.5,0.2
1964,2,29,1964-2-29,0.03,-1.07,0.5,1.1
1964,3,1,1964-3-1,-0.18,-0.89,0.5,0.9
1964,3,2,1964-3-2,-0.18,-0.11,1.5,0.2
1964,3,3,1964-3-3,-0.25,-0.83,0.5,0.9
1964,3,4,1964-3-4,-0.38,-0.98,0.5,1.1
1964,3,5,1964-3-5,-0.49,-0.91,1.5,1
1964,3,6,1964-3-6,-0.6,-0.51,1.5,0.8
1964,3,7,1964-3-7,-0.6,0.59,3.5,0.8
1964,3,8,1964-3-8,-0.48,0.75,3.5,0.9
1964,3,9,1964-3-9,-0.43,0.3,3.5,0.5
1964,3,10,1964-3-10,-0.39,0.31,3.5,0.5
1964,3,11,1964-3-11,-0.33,0.91,4.5,1
1964,3,12,1964-3-12,-0.17,0.88,4.5,0.9
1964,3,13,1964-3-13,-0.13,0.21,3.5,0.2
1964,3,14,1964-3-14,-0.11,0.09,3.5,0.1
1964,3,15,1964-3-15,-0.11,-0.52,0.5,0.5
1964,3,16,1964-3-16,-0.23,-0.84,0.5,0.9
1964,3,17,1964-3-17,-0.3,0.04,2.5,0.3
1964,3,18,1964-3-18,-0.26,-0.35,1.5,0.4
1964,3,19,1964-3-19,-0.39,-0.79,1.5,0.9
1964,3,20,1964-3-20,-0.43,-0.16,2.5,0.5
1964,3,21,1964-3-21,-0.45,-0.18,2.5,0.5
1964,3,22,1964-3-22,-0.47,-0.22,1.5,0.5
1964,3,23,1964-3-23,-0.49,0.3,3.5,0.6
1964,3,24,1964-3-24,-0.41,0.42,3.5,0.6
1964,3,25,1964-3-25,-0.43,-0.97,1.5,1.1
1964,3,26,1964-3-26,-0.66,-2.21,0.5,2.3
1964,3,27,1964-3-27,-0.95,-2.09,1.5,2.3
1964,3,28,1964-3-28,-1.15,-0.85,1.5,1.4
1964,3,29,1964-3-29,-1.16,0.6,3.5,1.3
1964,3,30,1964-3-30,-1.04,0.83,3.5,1.3
1964,3,31,1964-3-31,-0.96,0.72,3.5,1.2
1964,4,1,1964-4-1,-0.88,0.03,2.5,0.9
1964,4,2,1964-4-2,-0.98,-1.52,1.5,1.8
1964,4,3,1964-4-3,-1.24,-2.07,1.5,2.4
1964,4,4,1964-4-4,-1.49,-1.87,1.5,2.4
1964,4,5,1964-4-5,-1.71,-1.51,1.5,2.3
1964,4,6,1964-4-6,-1.87,-0.96,1.5,2.1
